HUZ	Year	Location	Test	Soil Type	Variety Name	Lodging	DTM	Yield	Height	SeedWt	Protein	Oil
2400	2019	Dundalk	RR	loam	NSC JORDAN RR2Y	1	113	2809.8	58	17.1	39.9	20
2400	2019	Dundalk	RR	loam	S006-M4X	1	112	2547.6	59	14.1	39	17.9
2400	2019	Dundalk	RR	loam	Dugaldo R2X	1	113	2727.6	66	16.7	40.1	20.2
2400	2019	Dundalk	RR	loam	Merritt R2X	1	112	2650.4	61	17.6	39	19.8
2400	2019	Dundalk	RR	loam	S008-T3X	1	112	2748	58	17.9	40	18.8
2400	2019	Dundalk	RR	loam	S05-N5X	1	123	3181.3	62	19.4	38.3	19.6
2400	2019	Dundalk	RR	loam	NSC Winkler RR2X	1	114	3029.6	68	18.7	38.1	20.9
2400	2019	Dundalk	RR	loam	NSC Sperling RR2Y	1.3	113	3015.3	57	16.3	38.8	20.6
2400	2019	Dundalk	RR	loam	NSC Arnaud RR2Y	1	112	3073.9	69	16.7	39.4	19.3
2400	2019	Dundalk	RR	loam	Renuka R2X	1	110	2152.8	56	13.3	37.5	19.7
2400	2019	Dundalk	RR	loam	Yoko R2X	1	115	3083.2	65	16.7	40.5	19
2400	2019	Dundalk	RR	loam	Kudo R2X	1	112	3093	72	15.7	39.3	20.1
2400	2019	Dundalk	RR	loam	Rico R2X	1	114	2883.1	57	15.3	38.5	19.5
2400	2019	Dundalk	RR	loam	CF007X0	1	115	2497.5	57	16.7	39.5	20.7
2400	2019	Dundalk	RR	loam	CF03X0	1	121	2409.2	66	18.3	38.8	19.2
2400	2019	Elora	RR	silt loam	LS 008R21	1	106	2978.1	64	17.5	42.2	19.9
2400	2019	Elora	RR	silt loam	PRO 2525R2	1	104	2967.1	65	19.5	42.3	19.9
2400	2019	Elora	RR	silt loam	PRO 2535R2	1.2	107	3032.8	71	21.1	40.9	20
2400	2019	Elora	RR	silt loam	PS 0074 R2	1	103	3199	65	16	41.4	22.2
2400	2019	Elora	RR	silt loam	Astro R2	1.2	105	3008.7	65	18.5	41.3	20.6
2400	2019	Elora	RR	silt loam	S007-Y4	1.2	103	2870.6	56	16.7	40.8	21.4
2400	2019	Elora	RR	silt loam	Lono R2	1.2	103	2928.1	64	16.3	40	21.1
2400	2019	Elora	RR	silt loam	Hydra R2	1.2	106	3119.2	68	18.1	40.6	21.9
2400	2019	Elora	RR	silt loam	Kendo R2	1	104	3183.4	67	17.8	41.5	21
2400	2019	Elora	RR	silt loam	Salto R2	1	108	2851.1	52	15	39.7	20.1
2400	2019	Elora	RR	silt loam	PS 0077 XRN	1	101	3055.7	63	19.5	40.7	21.4
2400	2019	Elora	RR	silt loam	DKB008-81	1	110	3153.3	61	15.3	40.1	20.5
2400	2019	Elora	RR	silt loam	DKB01-11	1	109	3520.7	59	17.4	40.5	20.5
2400	2019	Elora	RR	silt loam	DKB04-41	1.2	110	3468	63	15.9	39.6	20.7
2400	2019	Elora	RR	silt loam	DKB006-29	1	105	2848.8	55	20.6	40.8	21.5
2400	2019	Elora	RR	silt loam	S008-N2	1.3	102	3200.1	69	19.3	39.8	22.2
2400	2019	Elora	RR	silt loam	S01-C4X	1	104	3299	66	17.3	40.3	20.9
2400	2019	Elora	RR	silt loam	CF2608Xt	1.2	107	2745	64	15.7	40.5	21.8
2400	2019	Elora	RR	silt loam	PRO 03X74	1.2	105	3597.6	69	17.5	39.6	20.9
2400	2019	Elora	RR	silt loam	PS 0068 XR	1	101	2679.5	57	19.3	40.3	21.8
2400	2019	Elora	RR	silt loam	PS 0098 XR	1	105	3293	57	17.8	40.4	21.3
2400	2019	Elora	RR	silt loam	P01A84X	1.3	109	3279.4	58	20.2	40.1	21.9
2400	2019	Elora	RR	silt loam	DKB006-99	1	102	2631.4	49	19	39.9	21.7
2400	2019	Elora	RR	silt loam	Maris R2X	1	116	3305	63	16.1	40.6	19.9
2400	2019	Elora	RR	silt loam	NSC JORDAN RR2Y	1	103	2590.1	56	19.1	40.2	21.5
2400	2019	Elora	RR	silt loam	S006-M4X	1	100	2775.3	57	16.5	39.5	20.3
2400	2019	Elora	RR	silt loam	Dugaldo R2X	1	102	2083.9	59	17.6	41.6	21.6
2400	2019	Elora	RR	silt loam	Merritt R2X	1	100	2654.6	60	19.2	40.1	21
2400	2019	Elora	RR	silt loam	S008-T3X	1	102	3127.1	59	19.7	40.8	20.4
2400	2019	Elora	RR	silt loam	S05-N5X	1	109	2746.7	54	16.8	39.9	21
2400	2019	Elora	RR	silt loam	NSC Winkler RR2X	1	102	3057.9	58	20.2	40.7	21.8
2400	2019	Elora	RR	silt loam	NSC Sperling RR2Y	1	100	2939.9	55	18.2	41.1	21.5
2400	2019	Elora	RR	silt loam	NSC Arnaud RR2Y	1	102	2664	60	18.8	40.5	20.8
2400	2019	Elora	RR	silt loam	Renuka R2X	1	99	2713.6	60	17	38.9	21.4
2400	2019	Elora	RR	silt loam	Yoko R2X	1	108	3202.2	64	18.9	40.7	20.3
2400	2019	Elora	RR	silt loam	Kudo R2X	1.2	104	2988	70	17.4	41.2	21.4
2400	2019	Elora	RR	silt loam	Rico R2X	1	104	3355.3	60	16.9	40.4	20.8
2400	2019	Elora	RR	silt loam	CF007X0	1	104	2799.3	61	18.8	40.2	22
2400	2019	Elora	RR	silt loam	CF03X0	1	109	2751.1	62	20.4	39.3	21
2600	2019	Brussels	Conv	loam	OAC Lakeview	2.2	102	3104.1	82	19.8	38.7	20.6
2600	2019	Brussels	Conv	loam	OAC Champion	3.5	111	3195.6	99	20.1	43.3	19.2
2600	2019	Brussels	Conv	loam	OAC Wallace	1.9	111	4330.6	89	19.7	36.5	21.8
2600	2019	Brussels	Conv	loam	S03-W4	1.8	110	3905.4	90	20.2	40.9	20.8
2600	2019	Brussels	Conv	loam	Chikala	2.3	107	3390.3	84	9.5	37.8	20.3
2600	2019	Brussels	Conv	loam	OAC Drayton	1.9	111	4033.7	95	18.9	37.2	21.9
2600	2019	Brussels	Conv	loam	S07-D2	2.8	111	3791.3	96	20.9	42.7	18.2
2600	2019	Brussels	Conv	loam	Jari	2.2	108	3444.9	95	18.1	44.1	18.3
2600	2019	Brussels	Conv	loam	Taurus	1.3	110	3721.5	97	19.7	41.9	19
2600	2019	Brussels	Conv	loam	Kyoto	1.3	110	3506.7	83	19.8	42	19.4
2600	2019	Brussels	Conv	loam	OAC Prescott	1.5	110	4071	83	20.7	38.9	20.7
2600	2019	Brussels	Conv	loam	S07-M8	1.3	111	4007.5	88	22	41.7	19
2600	2019	Brussels	Conv	loam	OAC Strive	1.5	110	4119.8	91	22.1	41.7	19.4
2600	2019	Brussels	Conv	loam	OAC Durham	2	113	3961.8	82	20.7	39.7	20.4
2600	2019	Brussels	Conv	loam	Astor	2.2	109	3429.8	86	21	41.9	20.7
2600	2019	Brussels	Conv	loam	Celebrity	1.1	110	3739	80	18.5	41	19.7
2600	2019	Brussels	Conv	loam	Neptune	1.6	114	4165.8	82	24	39.4	21.2
2600	2019	Brussels	Conv	loam	Asuka	1.1	108	3746.7	82	19.5	40.1	19.3
2600	2019	Brussels	Conv	loam	Ajico	1.3	113	4070	84	20.6	40	21
2600	2019	Brussels	Conv	loam	Hana	1.2	109	3085.6	77	17.8	42.8	19.1
2600	2019	Brussels	Conv	loam	Marula	1.5	113	3734.4	96	22.6	41.9	19
2600	2019	Brussels	Conv	loam	Emperor	1.9	115	4346.2	85	23.7	42	19.5
2600	2019	Brussels	Conv	loam	AAC Invest 1605	3.7	110	3114.2	94	17.2	46.6	17.4
2600	2019	Brussels	Conv	loam	OAC Evolution	1.9	107	3276	76	18	36.9	20.3
2600	2019	Brussels	Conv	loam	Meteor	3.5	108	3257.6	90	19.3	44.8	16.9
2600	2019	Brussels	Conv	loam	Panorama	1.1	109	4031.4	70	21.1	42.4	18.5
2600	2019	Brussels	Conv	loam	Genesis	2.2	116	4243.3	87	20.5	39.4	20.3
2600	2019	Brussels	Conv	loam	Skyline	1.5	114	3632.2	91	19.2	42.5	19.3
2600	2019	Brussels	Conv	loam	Nordika	2	118	3673.6	92	22.9	42.3	18.8
2600	2019	Brussels	Conv	loam	Osaka	1.5	111	3884.2	80	18.9	39.5	19.9
2600	2019	Brussels	Conv	loam	OAC Candy	2	102	3139.4	86	20.3	39.9	20.1
2600	2019	Brussels	Conv	loam	Nagoya	1.1	111	3652.3	78	16.3	40.5	19.5
2600	2019	Brussels	Conv	loam	OAC Acclaim	1.2	111	3882.9	78	21.9	41.5	19.6
2600	2019	Brussels	Conv	loam	OAC Dawn	2.6	117	3659.6	92	19.4	41.2	19.5
2600	2019	Brussels	Conv	loam	S10-R2	2.6	112	4122.5	93	20.2	42.1	18.7
2600	2019	Brussels	Conv	loam	Absent	1.5	115	2666.4	83	21.5	43.2	17.7
2600	2019	Brussels	Conv	loam	AAC Shinju	2.8	108	3052	88	10.6	38.1	19.9
2600	2019	Brussels	Conv	loam	OAC Bounty	2.2	110	3378	84	21.2	38.4	21.3
2600	2019	Brussels	Conv	loam	AAC Hoshi	3.6	110	3253.3	94	10.4	39.4	19.7
2600	2019	Brussels	Conv	loam	Angelica	2.8	119	4019.6	100	22.2	40.4	20
2600	2019	Brussels	Conv	loam	Albenga	1.3	112	3902.9	93	21.1	40.9	19
2600	2019	Brussels	Conv	loam	OAC Shine	1.8	111	3542	85	20.9	43.4	17.8
2600	2019	Brussels	Conv	loam	OAC Hastings	1.3	111	4250.2	94	21.1	41.7	19.3
2600	2019	Brussels	Conv	loam	OAC Elevation	2	115	4001.4	99	24.7	44.5	17.9
2600	2019	Brussels	Conv	loam	AAC Dale	2.2	100	2820	86	19.6	39.5	20.6
2600	2019	Brussels	Conv	loam	Ezra	1.6	115	3739.6	89	19.4	36.8	21.7
2600	2019	Brussels	Conv	loam	OAC Cooper	2.5	108	3804.2	91	18.5	40.7	20.4
2600	2019	Brussels	Conv	loam	Tala	1.4	114	3786.4	86	20.1	39.9	20
2600	2019	Brussels	Conv	loam	AAC Hensatto	1.1	102	2476.2	71	8.1	38	19.9
2600	2019	Brussels	Conv	loam	Mirabel	1.7	110	3346.9	76	19.3	44.1	17.8
2600	2019	Brussels	Conv	loam	Dunham	2.2	111	3620.6	88	22.2	45.6	17.8
2600	2019	Brussels	Conv	loam	Chiba	1.2	110	3791.9	97	21.2	41.9	18.6
2600	2019	Brussels	Conv	loam	OAC Kamran	1.1	113	4060.5	82	21	40.9	19.7
2600	2019	Brussels	Conv	loam	AAC Larkin	2.1	108	3399.7	89	9.2	39.2	19.1
2600	2019	Brussels	Conv	loam	Kazart	2.6	109	3938.2	99	22.6	40.8	20
2600	2019	Brussels	Conv	loam	Windsor	2.4	111	3667.4	82	21.7	43.2	17.9
2600	2019	Brussels	Conv	loam	Mozart	1.3	106	3455	84	20.7	41.5	18.8
2600	2019	Brussels	Conv	loam	Cypress	1.2	114	3856.8	81	19.2	39.7	19.9
2600	2019	Brussels	Conv	loam	Cascade	1.1	111	4087.1	92	23.7	41.9	19.7
2600	2019	Brussels	Conv	loam	Finch	1.6	117	4253.3	92	19.2	44.5	18.5
2600	2019	Brussels	Conv	loam	Arabella	1.5	112	4103.1	107	20.3	39.6	20.1
2600	2019	Brussels	Conv	loam	Kagawa	1.3	115	3831.4	86	23.3	41.4	18.8
2600	2019	Brussels	Conv	loam	Asana	1.4	111	3297.3	85	21.3	40.5	20.5
2600	2019	Brussels	Conv	loam	AAC Kovik	1.5	111	3927.4	85	21.5	39.4	20.3
2600	2019	Brussels	Conv	loam	Primo	3.5	106	2786.6	91	19.8	46.6	17.1
2600	2019	Brussels	Conv	loam	Bennie	1.5	107	3144.2	77	16.3	42.9	18.7
2600	2019	Brussels	Conv	loam	Aurelina	2	109	3683.4	90	19	42	19.6
2600	2019	Brussels	RR	loam	CF31GR	1.7	116	4552.6	88	17.9	39.2	20.7
2600	2019	Brussels	RR	loam	LS 008R21	2	109	3799.5	88	18.1	39.5	20.5
2600	2019	Brussels	RR	loam	PRO 2535R2	1.8	109	4225.6	95	21.3	38.7	20.1
2600	2019	Brussels	RR	loam	Astro R2	1.7	109	3995.9	90	18.5	39.3	19.6
2600	2019	Brussels	RR	loam	S04-D3	1.2	110	4188.2	93	17.8	39.3	19.3
2600	2019	Brussels	RR	loam	Katonda R2	1	114	4324.8	95	18.4	40.8	19
2600	2019	Brussels	RR	loam	PRO 2625R2	1.1	111	4753.6	90	20	40.2	20.1
2600	2019	Brussels	RR	loam	B039Y1	1.4	111	4715.3	90	18.8	39.1	20.2
2600	2019	Brussels	RR	loam	B088Y1	1.5	116	4696.1	92	20.9	38.2	21.5
2600	2019	Brussels	RR	loam	PS 0416 R2	1.3	111	4515.5	82	16.1	38.8	20.3
2600	2019	Brussels	RR	loam	Altitude R2	1.7	114	5083.2	89	20.6	36.2	22.5
2600	2019	Brussels	RR	loam	Miko R2	1.2	113	4910.4	91	18.2	38.5	20
2600	2019	Brussels	RR	loam	Salto R2	1.2	108	4090.6	80	16.8	37.2	21.4
2600	2019	Brussels	RR	loam	Vertigo R2	1.1	115	4730.2	81	17.9	38.8	19.8
2600	2019	Brussels	RR	loam	PS 0333 XRN	1	108	4331.1	92	19.3	38	20
2600	2019	Brussels	RR	loam	PS 0555 XRN	2.1	110	4408.6	82	16	39.1	19.5
2600	2019	Brussels	RR	loam	P08T96R	1.2	113	4844.1	91	19.4	36	21.3
2600	2019	Brussels	RR	loam	DKB04-41	1.8	112	4180.6	86	15.3	39.1	20
2600	2019	Brussels	RR	loam	Excursion R2X	1.1	110	4153.1	91	17.4	37.7	20.5
2600	2019	Brussels	RR	loam	Deniro R2X	1.2	110	4013.7	72	17.2	38.9	19.9
2600	2019	Brussels	RR	loam	S01-C4X	1.4	107	3987.7	92	16.2	37.4	19.9
2600	2019	Brussels	RR	loam	S07-K5X	1.1	112	4501	87	19.5	39.3	20
2600	2019	Brussels	RR	loam	S09-C3X	1.6	113	4131	82	19.3	39.7	19.2
2600	2019	Brussels	RR	loam	Rx Response	1.8	118	4763.2	89	21.3	39.8	19
2600	2019	Brussels	RR	loam	CF2608Xt	1.4	111	3611.9	96	17.5	39.2	19.3
2600	2019	Brussels	RR	loam	CF2858Xt	1.1	114	4010.1	86	18.3	38.3	21.1
2600	2019	Brussels	RR	loam	PRO 03X74	1.4	108	4303.4	92	16.9	38.1	19.6
2600	2019	Brussels	RR	loam	PRO 2735R2C	1.1	113	5010.9	78	17.9	39.8	19.9
2600	2019	Brussels	RR	loam	PRO 07X76N	1.7	115	4591.4	97	16.6	38.9	20.2
2600	2019	Brussels	RR	loam	P04A60R	1.5	110	3962.6	83	20.3	38.4	20.3
2600	2019	Brussels	RR	loam	P06A13R	1.2	112	4153.5	72	20.3	37.4	21.1
2600	2019	Brussels	RR	loam	P09A53X	1.2	113	4927.1	91	21.3	36.5	21.5
2600	2019	Brussels	RR	loam	P06A51X	2.1	114	4341.3	92	20.2	40.8	20.2
2600	2019	Brussels	RR	loam	P09A62X	1.1	117	4877.3	80	19.8	37.9	20.2
2600	2019	Brussels	RR	loam	DKB06-28	1.1	111	4371.2	93	18.8	39.5	19.6
2600	2019	Brussels	RR	loam	DKB10-20	1.4	117	4597.1	91	17.7	38.7	20.7
2600	2019	Brussels	RR	loam	Woden R2X	1.1	111	4416.4	90	17.9	37.4	21.3
2600	2019	Brussels	RR	loam	Extent R2X	1.1	111	4055	86	17.4	38.6	20.2
2600	2019	Brussels	RR	loam	RX Ignite	1.2	109	4115.3	81	17	38.5	19.2
2600	2019	Brussels	RR	loam	S09-R8X	1.1	114	4547.6	89	17.7	38.1	19.4
2600	2019	Brussels	RR	loam	S12-P3X	1	116	4214.3	86	19.9	37.5	20.8
2600	2019	Brussels	RR	loam	Dugaldo R2X	1.9	105	3174.4	85	17.4	39	21
2600	2019	Brussels	RR	loam	Donaldo R2X	1.1	108	4166.5	87	16.7	38.2	19.6
2600	2019	Brussels	RR	loam	Draco R2X	1	109	4142.6	79	16.4	39	20.3
2600	2019	Brussels	RR	loam	CF09X9	1.1	105	3571	88	16.6	39.7	21
2600	2019	Brussels	RR	loam	CF13X9	1.1	117	4095.3	84	18	38.2	21.3
2600	2019	Brussels	RR	loam	PRO 09X236N	1.5	114	3895.9	94	16.6	37.4	20.4
2600	2019	Brussels	RR	loam	Expand R2X	1.1	112	4403.7	84	18.9	38.9	20.7
2600	2019	Brussels	RR	loam	PS 0779 XRN	1	114	4978.3	87	17.1	38.8	21
2600	2019	Brussels	RR	loam	PS 0229 XRN	1.1	108	4567.7	79	17.8	38.3	20.6
2600	2019	Brussels	RR	loam	Hull R2X	1.3	111	4008.2	82	16.2	39.3	19.9
2600	2019	Brussels	RR	loam	Beliveau R2X	1.1	114	4382.2	73	20.2	37	20.7
2600	2019	Brussels	RR	loam	S05-N5X	1.1	112	4213.9	73	17.5	37	20.6
2600	2019	Brussels	RR	loam	B061FE	1.7	113	4046.4	85	17.6	40.8	19.6
2600	2019	Brussels	RR	loam	B091FE	1.1	113	3778.7	82	18.3	40.3	20.1
2600	2019	Brussels	RR	loam	PS 0420 XRN	1.1	110	4435.5	78	18.6	37.6	20.2
2600	2019	Brussels	RR	loam	Stingray R2X	1.1	110	4198.9	79	17.2	39.5	20.1
2600	2019	Brussels	RR	loam	B102ZE	1.3	118	4321.4	90	16.3	40.4	19.8
2600	2019	Brussels	RR	loam	PRO 06X93N	1.1	112	4247.6	94	18.9	38.8	20.5
2600	2019	Brussels	RR	loam	PRO 11X926	1.8	115	3993.7	84	17.6	39.3	20.1
2600	2019	Brussels	RR	loam	NS 90214E3	1.2	107	3395.3	75	13.7	39.6	19
2600	2019	Brussels	RR	loam	NS 90334E3	1.2	111	3553	82	17.8	39.8	19.5
2600	2019	Brussels	RR	loam	NS 90414E3	1.1	111	3377.3	69	16.4	40	19.4
2600	2019	Brussels	RR	loam	NS 90544NE3	1	114	4276.2	71	15	38.7	20
2600	2019	Brussels	RR	loam	NS 90764E3	1.1	116	4064.2	79	18.1	40.2	19.9
2600	2019	Brussels	RR	loam	Yoko R2X	1.5	109	4498.9	89	18.8	40	19.8
2600	2019	Brussels	RR	loam	Costo R2X	1.4	113	4900.8	85	18.3	38.4	19.9
2600	2019	Brussels	RR	loam	LS 08E965N	1.2	116	4181.2	81	15.5	38.4	19.9
2600	2019	Brussels	RR	loam	Enzo E3	1.1	110	3312.9	75	14.2	37.7	20.1
2600	2019	Brussels	RR	loam	CF03X0	1.4	110	3869.5	87	19.5	38	20.4
2600	2019	Brussels	RR	loam	CP0719RX	1.8	112	4510.4	93	17.2	39.7	20.2
2600	2019	Elora	Conv	silt loam	OAC Lakeview	1	108	2328	58	17.1	40.1	20.6
2600	2019	Elora	Conv	silt loam	OAC Champion	1.7	109	2410	72	17.8	42.6	20.3
2600	2019	Elora	Conv	silt loam	OAC Wallace	1.2	116	2569.6	70	17.7	38.9	21.1
2600	2019	Elora	Conv	silt loam	S03-W4	1	107	2256.8	70	18.7	42.5	20.1
2600	2019	Elora	Conv	silt loam	Chikala	1	107	1905.9	60	10	40.9	19.2
2600	2019	Elora	Conv	silt loam	OAC Drayton	1	108	2321.3	70	18	39.3	22
2600	2019	Elora	Conv	silt loam	S07-D2	1	108	2338.3	71	21.3	42.8	19.3
2600	2019	Elora	Conv	silt loam	Jari	1	110	2394.3	73	18.7	44.6	19
2600	2019	Elora	Conv	silt loam	Taurus	1	113	2263.8	71	17.8	44	19.6
2600	2019	Elora	Conv	silt loam	Kyoto	1	110	1965.1	59	18.9	44.2	19.6
2600	2019	Elora	Conv	silt loam	OAC Prescott	1	111	2427.4	68	17.7	41.9	19.9
2600	2019	Elora	Conv	silt loam	S07-M8	1	110	2058.3	56	20.6	43.3	18.9
2600	2019	Elora	Conv	silt loam	OAC Strive	1	110	1976.5	64	20	43.7	19.4
2600	2019	Elora	Conv	silt loam	OAC Durham	1	113	1888.2	54	21.1	42.1	20.4
2600	2019	Elora	Conv	silt loam	Astor	1	107	2290.2	56	20.3	43.5	20.7
2600	2019	Elora	Conv	silt loam	Celebrity	1	108	2160.9	59	17	41.3	20.9
2600	2019	Elora	Conv	silt loam	Neptune	1	117	1935.9	59	22.5	43	20.6
2600	2019	Elora	Conv	silt loam	Asuka	1	110	1929.5	61	19.7	42.4	19.7
2600	2019	Elora	Conv	silt loam	Ajico	1	118	2399.8	69	20.7	41.3	20.3
2600	2019	Elora	Conv	silt loam	Hana	1	109	1852	60	17.5	44.5	19.5
2600	2019	Elora	Conv	silt loam	Marula	1	116	2110.6	75	20.6	43.5	19.2
2600	2019	Elora	Conv	silt loam	Emperor	1	123	2186	59	22.4	41.9	20.3
2600	2019	Elora	Conv	silt loam	AAC Invest 1605	1	107	2204.2	67	16.1	44.2	18.4
2600	2019	Elora	Conv	silt loam	OAC Evolution	1	113	2307.4	72	16.8	39.8	19.2
2600	2019	Elora	Conv	silt loam	Meteor	1	104	2115.2	61	18.5	43.9	18.8
2600	2019	Elora	Conv	silt loam	Panorama	1	110	2099.7	53	18.7	43.4	19.1
2600	2019	Elora	Conv	silt loam	Genesis	1	118	2698.2	61	20.3	40.7	20.2
2600	2019	Elora	Conv	silt loam	Skyline	1	118	2014.8	58	16.6	42.3	20.1
2600	2019	Elora	Conv	silt loam	Nordika	1.2	124	2014.8	76	21.5	42.5	19.4
2600	2019	Elora	Conv	silt loam	Osaka	1	116	1952.5	64	18.3	41.3	19.9
2600	2019	Elora	Conv	silt loam	OAC Candy	1	107	2169	59	18.2	41.1	20.4
2600	2019	Elora	Conv	silt loam	Nagoya	1	112	1803.9	51	15.6	42	19.7
2600	2019	Elora	Conv	silt loam	OAC Acclaim	1	113	2158.1	53	20.8	42.2	20.1
2600	2019	Elora	Conv	silt loam	OAC Dawn	1	116	2632	72	18.2	41.3	20.3
2600	2019	Elora	Conv	silt loam	S10-R2	1	109	2160.8	66	18.4	41.6	19.6
2600	2019	Elora	Conv	silt loam	Absent	1	120	1725.6	67	19.3	44.2	19.2
2600	2019	Elora	Conv	silt loam	AAC Shinju	1	113	2187.4	74	10.6	39.9	19.5
2600	2019	Elora	Conv	silt loam	OAC Bounty	1	112	2388.4	67	20.8	40	20.7
2600	2019	Elora	Conv	silt loam	AAC Hoshi	1.2	119	2034.1	76	10.5	40.5	19.6
2600	2019	Elora	Conv	silt loam	Angelica	1	112	2129.1	71	20.6	43.1	19.4
2600	2019	Elora	Conv	silt loam	Albenga	1	112	2385.1	70	19.3	43.4	19.8
2600	2019	Elora	Conv	silt loam	OAC Shine	1	115	2239.7	65	18.7	43.8	19.1
2600	2019	Elora	Conv	silt loam	OAC Hastings	1	113	2000.9	63	19.1	41.7	19.9
2600	2019	Elora	Conv	silt loam	OAC Elevation	1	118	1828.3	74	20.7	41.9	19.9
2600	2019	Elora	Conv	silt loam	AAC Dale	1.7	106	2123.3	71	18.3	41.2	21.2
2600	2019	Elora	Conv	silt loam	Ezra	1	116	2364.9	64	19.6	40.1	20.9
2600	2019	Elora	Conv	silt loam	OAC Cooper	1.2	108	2232.1	67	17.4	42.9	20.1
2600	2019	Elora	Conv	silt loam	Tala	1	115	2335	66	18.1	41.6	20.4
2600	2019	Elora	Conv	silt loam	AAC Hensatto	1	107	1649.9	47	8.7	42	19.2
2600	2019	Elora	Conv	silt loam	Mirabel	1	109	1987.4	56	18.7	45.6	18.3
2600	2019	Elora	Conv	silt loam	Dunham	1	118	2106.2	65	22.2	45.4	18.6
2600	2019	Elora	Conv	silt loam	Chiba	1	112	1975.3	70	18.7	43.2	19.3
2600	2019	Elora	Conv	silt loam	OAC Kamran	1	115	1916.5	53	20.1	42.7	19.2
2600	2019	Elora	Conv	silt loam	AAC Larkin	1	113	1953.4	60	9.2	42.7	17.2
2600	2019	Elora	Conv	silt loam	Kazart	1.7	107	2406.6	77	18.1	41.6	18.5
2600	2019	Elora	Conv	silt loam	Windsor	1	111	2380.8	59	19.6	44.1	17.6
2600	2019	Elora	Conv	silt loam	Mozart	1	110	2182.3	62	18.7	43.1	18.3
2600	2019	Elora	Conv	silt loam	Cypress	1	114	1837.1	62	17.2	42.6	18.4
2600	2019	Elora	Conv	silt loam	Cascade	1	119	2064.5	67	23.8	43.1	19.3
2600	2019	Elora	Conv	silt loam	Finch	1	120	2373.6	75	17.2	43.6	17.5
2600	2019	Elora	Conv	silt loam	Arabella	1	116	2334.6	82	18.9	42	18.6
2600	2019	Elora	Conv	silt loam	Kagawa	1	122	2180.9	76	21.6	42	17.8
2600	2019	Elora	Conv	silt loam	Asana	1	116	2169	71	18.9	41.2	19.8
2600	2019	Elora	Conv	silt loam	AAC Kovik	1	113	2154.9	67	18.8	40.8	20.3
2600	2019	Elora	Conv	silt loam	Primo	1.5	103	2058.7	69	18.3	47	17.1
2600	2019	Elora	Conv	silt loam	Bennie	1	108	1873.5	56	17.3	43.3	19.5
2600	2019	Elora	Conv	silt loam	Aurelina	1	108	1993	59	18.2	45.2	18.9
2600	2019	Elora	RR	silt loam	CF31GR	1	115	3159.6	66	16.1	40.5	21.2
2600	2019	Elora	RR	silt loam	LS 008R21	1	106	2515	62	17.5	41	20.5
2600	2019	Elora	RR	silt loam	PRO 2535R2	1	106	2757.5	70	19.9	40	20.2
2600	2019	Elora	RR	silt loam	Astro R2	1	104	2520.1	65	17.5	41.1	20.9
2600	2019	Elora	RR	silt loam	S04-D3	1	107	2915.6	67	18.7	40.8	19.8
2600	2019	Elora	RR	silt loam	Katonda R2	1	119	2885.7	62	17.4	41.7	19.2
2600	2019	Elora	RR	silt loam	PRO 2625R2	1	109	2938.5	60	18.1	41.4	20.6
2600	2019	Elora	RR	silt loam	B039Y1	1	111	3113.4	61	18.9	40.5	21
2600	2019	Elora	RR	silt loam	B088Y1	1	116	2793.6	56	19.1	39.9	20.7
2600	2019	Elora	RR	silt loam	PS 0416 R2	1	109	3099.2	58	16	40.6	19.4
2600	2019	Elora	RR	silt loam	Altitude R2	1	111	3161.2	55	19.2	39.7	21.6
2600	2019	Elora	RR	silt loam	Miko R2	1	112	3072.8	62	17.6	39.9	20
2600	2019	Elora	RR	silt loam	Salto R2	1	107	2580.9	54	16.1	40.1	21
2600	2019	Elora	RR	silt loam	Vertigo R2	1	113	2949.6	60	17.7	41.3	20.4
2600	2019	Elora	RR	silt loam	PS 0333 XRN	1	108	2591.9	59	18.1	40	20
2600	2019	Elora	RR	silt loam	PS 0555 XRN	1	108	3017.5	58	15.7	40	20.2
2600	2019	Elora	RR	silt loam	P08T96R	1	110	2923.1	54	20.1	41.2	19.4
2600	2019	Elora	RR	silt loam	DKB04-41	1	108	2562.3	55	14.8	40.1	20.3
2600	2019	Elora	RR	silt loam	Excursion R2X	1	108	2666.2	67	17.5	39.6	20.8
2600	2019	Elora	RR	silt loam	Deniro R2X	1	108	2553.8	55	15.7	40.9	19.5
2600	2019	Elora	RR	silt loam	S01-C4X	1	104	2823.6	63	17.2	40.4	20.1
2600	2019	Elora	RR	silt loam	S07-K5X	1	108	2869.5	60	17.9	41.3	20.4
2600	2019	Elora	RR	silt loam	S09-C3X	1	111	2885.8	57	17.7	41.8	19.3
2600	2019	Elora	RR	silt loam	Rx Response	1.3	114	2882.4	61	18.9	41.1	20
2600	2019	Elora	RR	silt loam	CF2608Xt	1	108	2564.3	63	14.6	40.3	20.6
2600	2019	Elora	RR	silt loam	CF2858Xt	1	115	3085.3	67	16.6	40.6	20.9
2600	2019	Elora	RR	silt loam	PRO 03X74	1	107	2831.4	64	17.6	41	19.8
2600	2019	Elora	RR	silt loam	PRO 2735R2C	1	109	2889.2	54	15.3	41.9	19.7
2600	2019	Elora	RR	silt loam	PRO 07X76N	1	116	2978.3	70	14.7	40.4	20.2
2600	2019	Elora	RR	silt loam	P04A60R	1	107	2542.6	57	18.7	41	21.5
